rank,combination,mean_decision_distance,min_pair_distance,max_pair_distance,historical_2023_set
3743,AAA | ADM | EAA | KDA | VAA,0.6696567966441993,0.414185283893347,0.8471589623827948,False
3744,BAA_Balanced | EAA | FAA | PAA | QSF,0.6695989713218451,0.4098810557547072,0.8795173961840629,False
3745,AAA | BAA_Aggressive | KDA | PAA | QSF,0.6695670616597333,0.414185283893347,0.8082844022884673,False
3746,BAA_Balanced | DAA | GPM | QSF | VAA,0.6694644504025101,0.48759873106542545,0.8421090534979424,False
3747,BAA_Aggressive | EAA | PAA | QSF | VAA,0.6694498945814297,0.4098810557547072,0.8082844022884673,False
3748,BAA_Balanced | DAA | DM | GPM | PAA,0.6693548200983026,0.47314574773044266,0.9345096613216025,False
3749,AAA | BAA_Balanced | DAA | DM | PAA,0.6693510784639332,0.47314574773044266,0.91337823237752,False
3750,AAA | BAA_Aggressive | BAA_Balanced | DAA | QSF,0.6693393450482529,0.3512630769993555,0.8421090534979424,False
3751,AAA | GPM | GTAA | KDA | QSF,0.6692197777044705,0.414185283893347,0.8533479637646305,False
3752,AAA | BAA_Balanced | DM | EAA | PAA,0.6691292287338911,0.4098810557547072,0.91337823237752,False
3753,AAA | DAA | GPM | QSF | VAA,0.6688773728318413,0.5416010540018475,0.8314121945074326,False
3754,AAA | DAA | GTAA | KDA | QSF,0.6687147384455796,0.414185283893347,0.8533479637646305,False
3755,AAA | DAA | GPM | KDA | LAA,0.6686824447263549,0.414185283893347,0.9090193586767458,False
3756,BAA_Balanced | EAA | GPM | KDA | RAA,0.6686782036760517,0.5226251714677641,0.8815837063902626,False
3757,DAA | GPM | GTAA | PAA | QSF,0.6684162657200461,0.47314574773044266,0.8533479637646305,False
3758,ADM | DAA | EAA | GPM | KDA,0.6683461997559748,0.512192095569785,0.8980435716546827,False
3759,AAA | BAA_Aggressive | BAA_Balanced | KDA | QSF,0.668170007719931,0.3512630769993555,0.8421090534979424,False
3760,DM | EAA | GPM | KDA | PAA,0.668125937936925,0.4098810557547072,0.9345096613216025,False
3761,BAA_Balanced | GPM | KDA | LAA | PAA,0.6681084106839461,0.4815852393398689,0.9090193586767458,False
3762,BAA_Balanced | DAA | FAA | GTAA | VAA,0.6679053495058163,0.48759873106542545,0.7711169900058789,False
3763,DAA | EAA | GPM | KDA | LAA,0.6677471023323576,0.512192095569785,0.9090193586767458,False
3764,ADM | BAA_Balanced | DAA | EAA | KDA,0.6677195759253483,0.48759873106542545,0.8556662095013574,False
3765,AAA | DAA | GTAA | PAA | QSF,0.6676205554865493,0.47314574773044266,0.8533479637646305,False
3766,BAA_Aggressive | BAA_Balanced | DAA | KDA | QSF,0.6674924254494563,0.3512630769993555,0.8421090534979424,False
3767,BAA_Aggressive | EAA | GPM | KDA | QSF,0.6673660467938086,0.5418138608965833,0.8082844022884673,False
3768,AAA | DAA | DM | GPM | KDA,0.6673437387074123,0.414185283893347,0.9345096613216025,False
3769,AAA | ADM | BAA_Balanced | GPM | KDA,0.6672596847276658,0.414185283893347,0.8980435716546827,False
3770,BAA_Aggressive | DAA | EAA | GPM | QSF,0.6672590576610448,0.5291632268870916,0.8314121945074326,False
3771,BAA_Aggressive | BAA_Balanced | FAA | GTAA | KDA,0.6669529461315868,0.3512630769993555,0.7760632796845709,False
3772,AAA | BAA_Balanced | EAA | KDA | RAA,0.6669134016495627,0.414185283893347,0.8815837063902626,False
3773,AAA | BAA_Aggressive | DAA | FAA | VAA,0.6665898899782657,0.5416010540018475,0.7760632796845709,False
3774,BAA_Aggressive | BAA_Balanced | FAA | KDA | VAA,0.6663765165726073,0.3512630769993555,0.7760632796845709,False
3775,BAA_Aggressive | BAA_Balanced | EAA | FAA | GTAA,0.6663652121316198,0.3512630769993555,0.7760632796845709,False
3776,BAA_Balanced | GPM | GTAA | PAA | QSF,0.6663557210708088,0.4815852393398689,0.8533479637646305,False
3777,AAA | BAA_Balanced | GPM | KDA | RAA,0.6661341576703441,0.414185283893347,0.8815837063902626,False
3778,BAA_Aggressive | BAA_Balanced | EAA | LAA | PAA,0.6660481184653495,0.3512630769993555,0.9004281650931979,False
3779,AAA | BAA_Balanced | DAA | DM | KDA,0.6658535607006738,0.414185283893347,0.9067380633645694,False
3780,BAA_Aggressive | FAA | GPM | KDA | PAA,0.665816877924793,0.4815852393398689,0.7760632796845709,False
3781,AAA | BAA_Aggressive | BAA_Balanced | GTAA | VAA,0.6657532470501575,0.3512630769993555,0.7711169900058789,False
3782,AAA | ADM | BAA_Balanced | GPM | PAA,0.6656555864661426,0.4815852393398689,0.8980435716546827,False
3783,AAA | FAA | KDA | PAA | QSF,0.6655635936282257,0.414185283893347,0.8795173961840629,False
3784,BAA_Aggressive | DAA | FAA | KDA | VAA,0.665482231360611,0.512192095569785,0.7760632796845709,False
3785,AAA | BAA_Aggressive | BAA_Balanced | FAA | GTAA,0.665413096688739,0.3512630769993555,0.7760632796845709,False
3786,DAA | FAA | GTAA | PAA | VAA,0.6653567232024541,0.47314574773044266,0.7711169900058789,False
3787,AAA | ADM | DAA | EAA | GPM,0.6652855359231424,0.5014424797616902,0.8980435716546827,False
3788,BAA_Aggressive | BAA_Balanced | DAA | EAA | RAA,0.6650535104804846,0.3512630769993555,0.8420708406819517,False
3789,AAA | DAA | EAA | GPM | LAA,0.6649857918707248,0.5014424797616902,0.8915509180853448,False
3790,BAA_Aggressive | BAA_Balanced | FAA | GTAA | PAA,0.6648636170137701,0.3512630769993555,0.7760632796845709,False
3791,AAA | BAA_Balanced | GPM | GTAA | VAA,0.664824772759404,0.5226251714677641,0.7711169900058789,False
3792,ADM | BAA_Balanced | EAA | KDA | PAA,0.6647405538803011,0.4098810557547072,0.8783909420483494,False
3793,BAA_Balanced | DAA | EAA | GPM | LAA,0.6644772105148271,0.48759873106542545,0.884015491074939,False
3794,BAA_Balanced | EAA | FAA | GPM | GTAA,0.6644250139490494,0.5226251714677641,0.7521807116679974,False
3795,BAA_Balanced | FAA | GPM | KDA | VAA,0.6644087041274759,0.5226251714677641,0.7521807116679974,False
3796,BAA_Balanced | EAA | KDA | LAA | PAA,0.6643426622872698,0.4098810557547072,0.9090193586767458,False
3797,BAA_Balanced | EAA | FAA | GPM | VAA,0.6643413284444671,0.5226251714677641,0.7521807116679974,False
3798,EAA | GPM | PAA | QSF | RAA,0.664182817142349,0.4098810557547072,0.8446408529741863,False
3799,AAA | BAA_Balanced | FAA | GPM | VAA,0.6641345154662506,0.5226251714677641,0.7521807116679974,False
3800,AAA | BAA_Aggressive | BAA_Balanced | FAA | VAA,0.6640962731218886,0.3512630769993555,0.7760632796845709,False
3801,BAA_Balanced | DAA | EAA | KDA | RAA,0.6640755470810992,0.48759873106542545,0.8815837063902626,False
3802,AAA | ADM | BAA_Balanced | DAA | EAA,0.663948216139541,0.48759873106542545,0.8556662095013574,False
3803,BAA_Aggressive | GPM | KDA | PAA | QSF,0.663881040322599,0.4815852393398689,0.8082844022884673,False
3804,DAA | EAA | FAA | GTAA | VAA,0.6638803384502454,0.5291632268870916,0.7711169900058789,False
3805,AAA | DM | GPM | KDA | PAA,0.6638733943329275,0.414185283893347,0.9345096613216025,False
3806,AAA | BAA_Aggressive | EAA | KDA | QSF,0.6638132409253763,0.414185283893347,0.8082844022884673,False
3807,AAA | BAA_Balanced | GPM | LAA | PAA,0.6637819489963854,0.4815852393398689,0.8915509180853448,False
3808,BAA_Aggressive | BAA_Balanced | EAA | KDA | QSF,0.6636691406926001,0.3512630769993555,0.8421090534979424,False
3809,DAA | GTAA | KDA | PAA | QSF,0.6636466967599426,0.47314574773044266,0.8533479637646305,False
3810,BAA_Aggressive | DAA | EAA | FAA | VAA,0.6636147893111982,0.5291632268870916,0.7760632796845709,False
3811,AAA | GPM | GTAA | PAA | QSF,0.6633863466807542,0.4815852393398689,0.8533479637646305,False
3812,BAA_Aggressive | EAA | GPM | PAA | RAA,0.6632997696421782,0.4098810557547072,0.8420708406819517,False
3813,BAA_Aggressive | BAA_Balanced | FAA | PAA | VAA,0.6632629186735036,0.3512630769993555,0.7760632796845709,False
3814,BAA_Balanced | DAA | KDA | LAA | PAA,0.6631752582944499,0.47314574773044266,0.9090193586767458,False
3815,DAA | DM | EAA | GPM | PAA,0.6631344479345088,0.4098810557547072,0.9345096613216025,False
3816,BAA_Balanced | EAA | GPM | GTAA | VAA,0.6628429466946877,0.5226251714677641,0.7711169900058789,False
3817,DAA | EAA | PAA | RAA | VAA,0.6628125342554395,0.4098810557547072,0.9174277016742772,False
3818,AAA | BAA_Balanced | EAA | GPM | RAA,0.6626679949540326,0.5014424797616902,0.8655053038787336,False
3819,DAA | GPM | KDA | QSF | VAA,0.6623639412725731,0.512192095569785,0.8314121945074326,False
3820,AAA | BAA_Aggressive | EAA | GPM | QSF,0.6621437385472035,0.5014424797616902,0.8082844022884673,False
3821,AAA | BAA_Balanced | DAA | GPM | RAA,0.6621366380155543,0.48759873106542545,0.8655053038787336,False
3822,GPM | GTAA | KDA | PAA | QSF,0.6620896940695464,0.4815852393398689,0.8533479637646305,False
3823,BAA_Balanced | EAA | FAA | KDA | VAA,0.6620579474596485,0.5477661727078487,0.7168017319161111,False
3824,BAA_Aggressive | BAA_Balanced | GTAA | KDA | VAA,0.6619486877952994,0.3512630769993555,0.7711169900058789,False
3825,AAA | EAA | FAA | KDA | QSF,0.6619289878895643,0.414185283893347,0.8795173961840629,False
3826,BAA_Aggressive | EAA | FAA | GPM | KDA,0.6618964936987936,0.5418138608965833,0.7760632796845709,False
3827,BAA_Aggressive | BAA_Balanced | EAA | FAA | VAA,0.6618392657304472,0.3512630769993555,0.7760632796845709,False
3828,AAA | DM | EAA | GPM | KDA,0.661825237064424,0.414185283893347,0.9345096613216025,False
3829,AAA | ADM | BAA_Balanced | EAA | KDA,0.6617607482467799,0.414185283893347,0.8553173056097033,False
3830,BAA_Balanced | DAA | EAA | QSF | VAA,0.6616807589974012,0.48759873106542545,0.8421090534979424,False
3831,AAA | BAA_Balanced | DAA | LAA | PAA,0.6615260027222878,0.47314574773044266,0.8915509180853448,False
3832,BAA_Aggressive | BAA_Balanced | GPM | LAA | PAA,0.6614642115609518,0.3512630769993555,0.9004281650931979,False
3833,BAA_Aggressive | BAA_Balanced | EAA | GTAA | VAA,0.6613076006157834,0.3512630769993555,0.7711169900058789,False
3834,ADM | DAA | GPM | KDA | PAA,0.6612380018586437,0.47314574773044266,0.8980435716546827,False
3835,BAA_Balanced | DAA | DM | EAA | PAA,0.6611541127993571,0.4098810557547072,0.91337823237752,False
3836,AAA | BAA_Balanced | FAA | GPM | GTAA,0.6610090781365108,0.5226251714677641,0.7521807116679974,False
3837,AAA | BAA_Balanced | DAA | EAA | RAA,0.6607425444744786,0.48759873106542545,0.8655053038787336,False
3838,BAA_Balanced | FAA | GPM | GTAA | KDA,0.660542872789865,0.5226251714677641,0.7521807116679974,False
3839,AAA | BAA_Aggressive | GPM | PAA | QSF,0.6604814829184394,0.4815852393398689,0.8082844022884673,False
3840,BAA_Balanced | DAA | GPM | KDA | RAA,0.6603669229391966,0.48759873106542545,0.8815837063902626,False
3841,BAA_Aggressive | BAA_Balanced | FAA | GPM | GTAA,0.6603325530256915,0.3512630769993555,0.7760632796845709,False
3842,AAA | GPM | KDA | QSF | VAA,0.660106112696492,0.414185283893347,0.7783415624581407,False
3843,AAA | ADM | DAA | GPM | PAA,0.660000088868257,0.47314574773044266,0.8980435716546827,False
3844,BAA_Aggressive | BAA_Balanced | GTAA | PAA | VAA,0.6599845829784294,0.3512630769993555,0.7711169900058789,False
3845,AAA | BAA_Balanced | DAA | KDA | RAA,0.6598905733661108,0.414185283893347,0.8815837063902626,False
3846,EAA | FAA | KDA | PAA | QSF,0.6596923027142674,0.4098810557547072,0.8795173961840629,False
3847,BAA_Balanced | FAA | KDA | PAA | VAA,0.6595401910251966,0.5048597299877837,0.7411081400974965,False
3848,AAA | ADM | DAA | KDA | VAA,0.6591636352411331,0.414185283893347,0.8556662095013574,False
3849,AAA | BAA_Aggressive | FAA | GPM | PAA,0.6590176023685136,0.4815852393398689,0.7760632796845709,False
3850,BAA_Balanced | GPM | GTAA | KDA | VAA,0.6590141587150524,0.5226251714677641,0.7711169900058789,False
3851,AAA | ADM | BAA_Balanced | KDA | PAA,0.6589727601697575,0.414185283893347,0.8783909420483494,False
3852,AAA | DAA | FAA | GTAA | VAA,0.6587747426926838,0.5416010540018475,0.7711169900058789,False
3853,BAA_Aggressive | EAA | FAA | KDA | PAA,0.658621870097394,0.4098810557547072,0.7760632796845709,False
3854,AAA | BAA_Aggressive | FAA | KDA | PAA,0.6584769321009134,0.414185283893347,0.7760632796845709,False
3855,DAA | GPM | KDA | LAA | PAA,0.6583420422240276,0.47314574773044266,0.9090193586767458,False
3856,AAA | DM | EAA | GPM | PAA,0.6582880560296234,0.4098810557547072,0.9345096613216025,False
3857,BAA_Balanced | EAA | FAA | GTAA | KDA,0.6582258765947191,0.5477661727078487,0.716141963885919,False
3858,BAA_Aggressive | BAA_Balanced | GPM | KDA | QSF,0.6582095062255447,0.3512630769993555,0.8421090534979424,False
3859,EAA | GPM | KDA | QSF | VAA,0.6581177982745615,0.5418138608965833,0.7735873718503452,False
3860,AAA | BAA_Aggressive | BAA_Balanced | EAA | QSF,0.65773613649302,0.3512630769993555,0.8421090534979424,False
3861,AAA | BAA_Balanced | KDA | PAA | RAA,0.6577215428066061,0.414185283893347,0.8815837063902626,False
3862,AAA | DAA | GPM | LAA | PAA,0.6574034826048404,0.47314574773044266,0.8915509180853448,False
3863,AAA | BAA_Aggressive | DAA | GPM | GTAA,0.6574032119313883,0.543667640607394,0.7568485291943027,False
3864,AAA | BAA_Aggressive | BAA_Balanced | GPM | QSF,0.6573792197089429,0.3512630769993555,0.8421090534979424,False
3865,DAA | EAA | GPM | KDA | RAA,0.6572191858241544,0.512192095569785,0.8815837063902626,False
3866,BAA_Aggressive | DAA | FAA | KDA | PAA,0.6571070737517324,0.47314574773044266,0.7760632796845709,False
3867,BAA_Aggressive | DAA | FAA | GPM | KDA,0.6569892917867256,0.512192095569785,0.7760632796845709,False
3868,AAA | BAA_Balanced | EAA | GTAA | VAA,0.656981602064975,0.5014424797616902,0.7711169900058789,False
3869,AAA | EAA | GPM | QSF | VAA,0.6568513060354529,0.5014424797616902,0.7783415624581407,False
3870,BAA_Aggressive | DAA | GPM | PAA | QSF,0.6567790890667203,0.47314574773044266,0.8314121945074326,False
3871,DAA | DM | EAA | KDA | PAA,0.656778074729224,0.4098810557547072,0.91337823237752,False
3872,AAA | EAA | GPM | KDA | LAA,0.6567732730078517,0.414185283893347,0.9090193586767458,False
3873,AAA | BAA_Balanced | EAA | FAA | VAA,0.656681041115445,0.5014424797616902,0.7168017319161111,False
3874,BAA_Balanced | GPM | PAA | QSF | VAA,0.6565681413890684,0.4815852393398689,0.8421090534979424,False
3875,BAA_Balanced | EAA | GTAA | KDA | VAA,0.6562737057036017,0.5477661727078487,0.7711169900058789,False
3876,AAA | GPM | KDA | LAA | PAA,0.656185925865082,0.414185283893347,0.9090193586767458,False
3877,AAA | BAA_Aggressive | DAA | FAA | GPM,0.6561471891863773,0.543667640607394,0.7760632796845709,False
3878,ADM | BAA_Balanced | DAA | KDA | PAA,0.6561138748827655,0.47314574773044266,0.8783909420483494,False
3879,AAA | BAA_Balanced | FAA | PAA | VAA,0.6559860355234385,0.5048597299877837,0.7411081400974965,False
3880,BAA_Aggressive | BAA_Balanced | FAA | GPM | VAA,0.6558403670972005,0.3512630769993555,0.7760632796845709,False
3881,BAA_Aggressive | BAA_Balanced | GPM | GTAA | VAA,0.6556983983261601,0.3512630769993555,0.7711169900058789,False
3882,BAA_Aggressive | BAA_Balanced | KDA | PAA | QSF,0.6556866310761387,0.3512630769993555,0.8421090534979424,False
3883,BAA_Balanced | EAA | GTAA | PAA | QSF,0.6556344988119818,0.4098810557547072,0.8533479637646305,False
3884,AAA | DAA | GPM | KDA | RAA,0.6553932330940728,0.414185283893347,0.8815837063902626,False
3885,AAA | ADM | BAA_Balanced | EAA | PAA,0.6550120211385626,0.4098810557547072,0.8783909420483494,False
3886,BAA_Aggressive | BAA_Balanced | EAA | GPM | RAA,0.6550004279630726,0.3512630769993555,0.8420708406819517,False
3887,ADM | BAA_Balanced | EAA | GPM | PAA,0.6549739222139253,0.4098810557547072,0.8980435716546827,False
3888,AAA | BAA_Balanced | EAA | LAA | PAA,0.6549134829167308,0.4098810557547072,0.8915509180853448,False
3889,DAA | EAA | FAA | GPM | GTAA,0.6548853022170615,0.5291632268870916,0.7521807116679974,False
3890,FAA | GPM | KDA | PAA | VAA,0.6548750388173794,0.4815852393398689,0.7521807116679974,False
3891,ADM | EAA | GPM | KDA | PAA,0.6546841520318528,0.4098810557547072,0.8980435716546827,False
3892,AAA | DAA | EAA | GPM | RAA,0.6545968791705088,0.5014424797616902,0.8655053038787336,False
3893,BAA_Balanced | FAA | GPM | PAA | VAA,0.6544074956468938,0.4815852393398689,0.7521807116679974,False
3894,AAA | ADM | BAA_Balanced | DAA | PAA,0.6541652659394039,0.47314574773044266,0.8783909420483494,False
3895,AAA | ADM | DAA | GPM | KDA,0.6540157609517745,0.414185283893347,0.8980435716546827,False
3896,EAA | FAA | GPM | PAA | QSF,0.6536845403231297,0.4098810557547072,0.8795173961840629,False
3897,AAA | BAA_Balanced | EAA | FAA | GTAA,0.6535893642583869,0.5014424797616902,0.716141963885919,False
3898,AAA | BAA_Balanced | GTAA | PAA | VAA,0.6535399258925582,0.5048597299877837,0.7711169900058789,False
3899,BAA_Aggressive | EAA | KDA | PAA | QSF,0.653426435278213,0.4098810557547072,0.8082844022884673,False
3900,AAA | BAA_Aggressive | EAA | FAA | GPM,0.6532744673000686,0.5014424797616902,0.7760632796845709,False
3901,AAA | GPM | PAA | QSF | VAA,0.6532484128914888,0.4815852393398689,0.7783415624581407,False
3902,BAA_Aggressive | BAA_Balanced | DAA | FAA | GTAA,0.6532351816728978,0.3512630769993555,0.7760632796845709,False
3903,BAA_Aggressive | BAA_Balanced | DAA | GPM | RAA,0.6529952310375081,0.3512630769993555,0.8420708406819517,False
3904,AAA | BAA_Aggressive | DAA | FAA | PAA,0.6529850043108515,0.47314574773044266,0.7760632796845709,False
3905,DAA | FAA | GTAA | KDA | VAA,0.6529708740596614,0.512192095569785,0.7711169900058789,False
3906,EAA | FAA | GPM | KDA | VAA,0.6528952921065796,0.5418138608965833,0.7521807116679974,False
3907,ADM | BAA_Balanced | DAA | GPM | PAA,0.6528387145613633,0.47314574773044266,0.8980435716546827,False
3908,BAA_Balanced | FAA | GTAA | KDA | PAA,0.6527828720993609,0.5048597299877837,0.7411081400974965,False
3909,BAA_Aggressive | DAA | EAA | FAA | KDA,0.6527655752857264,0.512192095569785,0.7760632796845709,False
3910,GPM | KDA | PAA | QSF | VAA,0.652692154288152,0.4815852393398689,0.7735873718503452,False
3911,EAA | FAA | GPM | GTAA | KDA,0.6525889377108159,0.5418138608965833,0.7521807116679974,False
3912,AAA | BAA_Aggressive | FAA | GPM | KDA,0.6524708173330299,0.414185283893347,0.7760632796845709,False
3913,AAA | FAA | GTAA | KDA | VAA,0.6522553916111593,0.414185283893347,0.7711169900058789,False
3914,AAA | DAA | FAA | GPM | GTAA,0.6521874596801489,0.543667640607394,0.7521807116679974,False
3915,BAA_Aggressive | DAA | GPM | GTAA | KDA,0.6521605118261598,0.512192095569785,0.7568485291943027,False
3916,DAA | EAA | GPM | QSF | VAA,0.6520805281564306,0.5291632268870916,0.8314121945074326,False
3917,AAA | FAA | GPM | PAA | VAA,0.6520315792685963,0.4815852393398689,0.7521807116679974,False
3918,AAA | DAA | EAA | KDA | LAA,0.6520156593083529,0.414185283893347,0.9090193586767458,False
3919,AAA | DAA | KDA | LAA | PAA,0.6518494264055898,0.414185283893347,0.9090193586767458,False
3920,FAA | GPM | GTAA | KDA | PAA,0.6516434363607093,0.4815852393398689,0.7521807116679974,False
3921,AAA | BAA_Aggressive | BAA_Balanced | PAA | QSF,0.6515763777190041,0.3512630769993555,0.8421090534979424,False
3922,BAA_Balanced | FAA | GPM | GTAA | PAA,0.6515659330905698,0.4815852393398689,0.7521807116679974,False
3923,BAA_Balanced | DAA | FAA | GPM | GTAA,0.6514803710240105,0.48759873106542545,0.7521807116679974,False
3924,AAA | ADM | GPM | KDA | PAA,0.6512753793062162,0.414185283893347,0.8980435716546827,False
3925,AAA | BAA_Aggressive | DAA | GTAA | PAA,0.6511046601318287,0.47314574773044266,0.7568485291943027,False
3926,AAA | ADM | BAA_Balanced | DAA | KDA,0.6510301161362412,0.414185283893347,0.8556662095013574,False
3927,BAA_Balanced | GTAA | KDA | PAA | VAA,0.6510092786887391,0.5048597299877837,0.7711169900058789,False
3928,BAA_Aggressive | BAA_Balanced | DAA | PAA | RAA,0.6509853480494764,0.3512630769993555,0.8420708406819517,False
3929,BAA_Balanced | EAA | KDA | PAA | RAA,0.650984850443031,0.4098810557547072,0.8815837063902626,False
3930,AAA | DAA | DM | KDA | PAA,0.6508846034159458,0.414185283893347,0.91337823237752,False
3931,BAA_Aggressive | DAA | EAA | FAA | GPM,0.6507643352986606,0.5291632268870916,0.7760632796845709,False
3932,AAA | BAA_Balanced | DAA | GPM | QSF,0.6505473274960162,0.48759873106542545,0.8421090534979424,False
3933,BAA_Balanced | GPM | KDA | PAA | RAA,0.6502475176275283,0.4815852393398689,0.8815837063902626,False
3934,BAA_Balanced | GPM | GTAA | PAA | VAA,0.6501624433167039,0.4815852393398689,0.7711169900058789,False
3935,BAA_Aggressive | BAA_Balanced | DAA | EAA | QSF,0.6500299477674416,0.3512630769993555,0.8421090534979424,False
3936,AAA | BAA_Balanced | FAA | GTAA | PAA,0.649969110605474,0.5048597299877837,0.7411081400974965,False
3937,BAA_Balanced | DAA | EAA | GPM | RAA,0.6498721537677816,0.48759873106542545,0.8411873322878888,False
3938,BAA_Aggressive | DAA | EAA | GPM | GTAA,0.6498317190007388,0.5291632268870916,0.7568485291943027,False
3939,AAA | EAA | FAA | PAA | QSF,0.6498014349369203,0.4098810557547072,0.8795173961840629,False
3940,AAA | DAA | DM | EAA | PAA,0.6496173989373208,0.4098810557547072,0.91337823237752,False
3941,BAA_Aggressive | BAA_Balanced | EAA | PAA | RAA,0.6495981394086344,0.3512630769993555,0.8420708406819517,False
3942,AAA | ADM | EAA | GPM | KDA,0.6495658642379868,0.414185283893347,0.8980435716546827,False
3943,AAA | FAA | GPM | GTAA | PAA,0.6495403708197974,0.4815852393398689,0.7521807116679974,False
3944,DAA | EAA | FAA | PAA | QSF,0.6495165466910496,0.4098810557547072,0.8795173961840629,False
3945,BAA_Aggressive | DAA | GTAA | KDA | PAA,0.6491419268671328,0.47314574773044266,0.7568485291943027,False
3946,AAA | GPM | GTAA | PAA | VAA,0.6487423605855517,0.4815852393398689,0.7711169900058789,False
3947,AAA | EAA | FAA | GPM | GTAA,0.6486631213274585,0.5014424797616902,0.7521807116679974,False
3948,AAA | GTAA | KDA | PAA | QSF,0.6486587911028634,0.414185283893347,0.8533479637646305,False
3949,ADM | DAA | EAA | GPM | PAA,0.6486003313404134,0.4098810557547072,0.8980435716546827,False
3950,AAA | DAA | DM | EAA | KDA,0.6484153319074357,0.414185283893347,0.8979531271197937,False
3951,DAA | FAA | GPM | GTAA | KDA,0.6483333522651297,0.512192095569785,0.7521807116679974,False
3952,AAA | EAA | FAA | GPM | VAA,0.6482290817153511,0.5014424797616902,0.7521807116679974,False
3953,BAA_Aggressive | GPM | GTAA | KDA | PAA,0.6478086008930377,0.4815852393398689,0.7568485291943027,False
3954,AAA | EAA | GTAA | KDA | QSF,0.6477708559446125,0.414185283893347,0.8533479637646305,False
3955,BAA_Aggressive | DAA | FAA | GPM | PAA,0.6476897574015454,0.47314574773044266,0.7760632796845709,False
3956,AAA | BAA_Aggressive | DAA | EAA | GTAA,0.6476870814037876,0.5014424797616902,0.7568485291943027,False
3957,AAA | EAA | GPM | GTAA | VAA,0.647686533612717,0.5014424797616902,0.7711169900058789,False
3958,BAA_Aggressive | DAA | EAA | GTAA | KDA,0.6475470989815373,0.512192095569785,0.7568485291943027,False
3959,AAA | EAA | GPM | KDA | RAA,0.6472355325531985,0.414185283893347,0.8815837063902626,False
3960,AAA | BAA_Aggressive | GPM | GTAA | PAA,0.647094128042335,0.4815852393398689,0.7568485291943027,False
3961,BAA_Balanced | DAA | EAA | FAA | GTAA,0.6469900373085703,0.48759873106542545,0.716141963885919,False
3962,DAA | FAA | GPM | GTAA | PAA,0.6469448387438401,0.47314574773044266,0.7521807116679974,False
3963,BAA_Balanced | EAA | FAA | PAA | VAA,0.6469121101323723,0.4098810557547072,0.7411081400974965,False
3964,AAA | BAA_Aggressive | DAA | EAA | FAA,0.6468207550023999,0.5014424797616902,0.7760632796845709,False
3965,BAA_Aggressive | BAA_Balanced | DAA | GPM | QSF,0.6467436508206807,0.3512630769993555,0.8421090534979424,False
3966,AAA | BAA_Aggressive | EAA | FAA | PAA,0.6467198768581365,0.4098810557547072,0.7760632796845709,False
3967,BAA_Balanced | DAA | GPM | KDA | QSF,0.646694353107726,0.48759873106542545,0.8421090534979424,False
3968,BAA_Aggressive | EAA | GPM | GTAA | KDA,0.6466348872474486,0.5418138608965833,0.7568485291943027,False
3969,EAA | GPM | GTAA | KDA | VAA,0.6462679412983685,0.5418138608965833,0.7711169900058789,False
3970,AAA | DAA | GPM | GTAA | VAA,0.646234411406634,0.5416010540018475,0.7711169900058789,False
3971,BAA_Balanced | DAA | KDA | PAA | RAA,0.6460659752725822,0.47314574773044266,0.8815837063902626,False
3972,AAA | BAA_Balanced | GPM | PAA | RAA,0.6460600597479548,0.4815852393398689,0.8655053038787336,False
3973,BAA_Balanced | EAA | PAA | QSF | VAA,0.6458131586575597,0.4098810557547072,0.8421090534979424,False
3974,AAA | ADM | EAA | GPM | PAA,0.6456663152430895,0.4098810557547072,0.8980435716546827,False
3975,GPM | GTAA | KDA | PAA | VAA,0.6455010174287577,0.4815852393398689,0.7711169900058789,False
3976,AAA | BAA_Balanced | FAA | KDA | VAA,0.645401676518671,0.414185283893347,0.7168017319161111,False
3977,AAA | BAA_Aggressive | EAA | FAA | KDA,0.645317720669347,0.414185283893347,0.7760632796845709,False
3978,AAA | DAA | EAA | QSF | VAA,0.6452213530790072,0.5014424797616902,0.8314121945074326,False
3979,ADM | BAA_Balanced | DAA | EAA | PAA,0.6451245293964669,0.4098810557547072,0.8783909420483494,False
3980,AAA | BAA_Aggressive | EAA | PAA | QSF,0.6449241601910752,0.4098810557547072,0.8082844022884673,False
3981,BAA_Balanced | DAA | GPM | GTAA | VAA,0.6449218432108755,0.48759873106542545,0.7711169900058789,False
3982,BAA_Balanced | DAA | PAA | QSF | VAA,0.6447626497426252,0.47314574773044266,0.8421090534979424,False
3983,DAA | EAA | GTAA | PAA | QSF,0.6447520952761777,0.4098810557547072,0.8533479637646305,False
3984,AAA | BAA_Balanced | GPM | KDA | QSF,0.6447227274748597,0.414185283893347,0.8421090534979424,False
3985,AAA | BAA_Balanced | DAA | PAA | RAA,0.6445557235084073,0.47314574773044266,0.8655053038787336,False
3986,BAA_Aggressive | GPM | KDA | PAA | VAA,0.6445149558175103,0.4815852393398689,0.7460545933273917,False
3987,EAA | GPM | KDA | LAA | PAA,0.6443289173925213,0.4098810557547072,0.9090193586767458,False
3988,BAA_Aggressive | BAA_Balanced | EAA | FAA | KDA,0.6442298083172886,0.3512630769993555,0.7760632796845709,False
3989,AAA | DAA | KDA | QSF | VAA,0.644158025915367,0.414185283893347,0.8314121945074326,False
3990,BAA_Aggressive | DAA | EAA | PAA | QSF,0.64415114650204,0.4098810557547072,0.8314121945074326,False
